constituency,ac_number,candidate,party,votes,turnout,reserved,region
Thiru-Vi-Ka-Nagar,15,A. SELVA KUMAR,Thakkam Katchi,170,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,PRAKASH ARUNACHALAM,IND,134,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,PRASANTH. D,IND,134,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,M. LOKESH,IND,127,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,C. CHRISTY,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,94,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,M. KOLANJI,IND,77,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,PRAVEEN THIYAGARAJAN,IND,70,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,C. JAGAN MOHAN,IND,51,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,S. PARTHIBAN,IND,45,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,D. SATHISH KUMAR,IND,40,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,S. RAJENDRAN,IND,40,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,R. MURUGAN,IND,32,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,R. ANANDAN,IND,29,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,G. J. DHARANIRAJ,IND,27,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,M. KANNADASAN,IND,23,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,SATHISH,IND,21,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,S. SENTHAMIZHAN,IND,18,,SC,Chennai Metro
Thiru-Vi-Ka-Nagar,15,M. MOHAN,IND,15,,SC,Chennai Metro
Egmore,16,RAJMOHAN,TVK,53901,,SC,Chennai Metro
Egmore,16,TAMILAN PRASANNA,DMK,43097,,SC,Chennai Metro
Egmore,16,ABISHEK. R,AIADMK,18191,,SC,Chennai Metro
Egmore,16,SARANYA IMRAN,NTK,2522,,SC,Chennai Metro
Egmore,16,NOTA,NOTA,695,,SC,Chennai Metro
Egmore,16,DR.N. GUNASEKAR,Republican Party of India (Athawale),209,,SC,Chennai Metro
Egmore,16,G.R. RAJENDRAN,National Maha Sabha Party,173,,SC,Chennai Metro
Egmore,16,S. VINOTH KUMAR,IND,155,,SC,Chennai Metro
Egmore,16,ARUN RAO. N.A,Naam Indiar Party,152,,SC,Chennai Metro
Egmore,16,D. THIRUNAVUKKARASAR,Tamizhaga Vaazhvurimai Katchi,111,,SC,Chennai Metro
Egmore,16,T. MAGIZHANBAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,99,,SC,Chennai Metro
Egmore,16,RAJMOHAN,IND,92,,SC,Chennai Metro
Egmore,16,ARAVINDAN,IND,65,,SC,Chennai Metro
Egmore,16,VENKATESH. K,IND,60,,SC,Chennai Metro
Egmore,16,M. NAGARAJAN,IND,54,,SC,Chennai Metro
Egmore,16,S. PICHAMUTHU,IND,51,,SC,Chennai Metro
Egmore,16,RAJKUMAR,IND,44,,SC,Chennai Metro
Egmore,16,R. KUMARAVEL,IND,41,,SC,Chennai Metro
Egmore,16,SRIDHAR. M,IND,26,,SC,Chennai Metro
Royapuram,17,K.V. VIJAY DAMU,TVK,59091,,GEN,Chennai Metro
Royapuram,17,DR. A. SUBAIR KHAN,DMK,44842,,GEN,Chennai Metro
Royapuram,17,D. JAYAKUMAR,AIADMK,18420,,GEN,Chennai Metro
Royapuram,17,A. BABU MAILAN,NTK,2947,,GEN,Chennai Metro
Royapuram,17,NOTA,NOTA,459,,GEN,Chennai Metro
Royapuram,17,M. JAYARAJKUMAR,Bahujan Samaj Party,222,,GEN,Chennai Metro
Royapuram,17,M DHINAKARAN,IND,216,,GEN,Chennai Metro
Royapuram,17,R. VINOTHKUMAR,Naam Indiar Party,149,,GEN,Chennai Metro
Royapuram,17,R. RAJKUMAR,IND,99,,GEN,Chennai Metro
Royapuram,17,J. SELVAKUMAR,IND,84,,GEN,Chennai Metro
Royapuram,17,M. RAJKUMAR,Tamizhaga Vaazhvurimai Katchi,83,,GEN,Chennai Metro
Royapuram,17,D. JAYAKUMAR,IND,76,,GEN,Chennai Metro
Royapuram,17,T. KAVIYARASU,IND,64,,GEN,Chennai Metro
Royapuram,17,A. SATHIK KUMAR,Democratic National Allegiance,63,,GEN,Chennai Metro
Royapuram,17,V. BHAGATH SINGH,IND,62,,GEN,Chennai Metro
Royapuram,17,T. RAJESH,IND,52,,GEN,Chennai Metro
Royapuram,17,P. SUMATHI,IND,49,,GEN,Chennai Metro
Royapuram,17,G. KARTHIKEYAN,IND,40,,GEN,Chennai Metro
Royapuram,17,KERTHIVARUNNAN .R,IND,38,,GEN,Chennai Metro
Royapuram,17,A. SASIKUMAR,IND,37,,GEN,Chennai Metro
Royapuram,17,A. NIZAR AHAMED,IND,37,,GEN,Chennai Metro
Royapuram,17,K. PRASATH,IND,36,,GEN,Chennai Metro
Royapuram,17,A. JAYAKUMAR,IND,35,,GEN,Chennai Metro
Royapuram,17,I JAYAPRAKASH,IND,34,,GEN,Chennai Metro
Royapuram,17,K.J. SIVAKUMAR,IND,31,,GEN,Chennai Metro
Royapuram,17,M. MAHALAKSHMI,IND,30,,GEN,Chennai Metro
Royapuram,17,C. SRIDHAR,IND,27,,GEN,Chennai Metro
Royapuram,17,M. SHANMUGAM,IND,20,,GEN,Chennai Metro
Royapuram,17,S. RAJU,IND,13,,GEN,Chennai Metro
Harbour,18,P K SEKARBABU,DMK,45254,,GEN,Chennai Metro
Harbour,18,SINORA P S ASHOK,TVK,33504,,GEN,Chennai Metro
Harbour,18,R MANOHAR,AIADMK,17256,,GEN,Chennai Metro
Harbour,18,R FOUZAN SHARIFF,NTK,1607,,GEN,Chennai Metro
Harbour,18,NOTA,NOTA,600,,GEN,Chennai Metro
Harbour,18,SIVALINGAM ASHOK,IND,291,,GEN,Chennai Metro
Harbour,18,M SURESH,Bahujan Samaj Party,232,,GEN,Chennai Metro
Harbour,18,SANKAR A,IND,197,,GEN,Chennai Metro
Harbour,18,BABU SINGH,IND,108,,GEN,Chennai Metro
Harbour,18,ASHOK KUMAR,IND,76,,GEN,Chennai Metro
Harbour,18,G VISU,IND,73,,GEN,Chennai Metro
Harbour,18,S GANESH,IND,65,,GEN,Chennai Metro
Harbour,18,K E MANOHAR,IND,56,,GEN,Chennai Metro
Harbour,18,T VIJAYARAJ,IND,53,,GEN,Chennai Metro
Harbour,18,P VIJAYAKUMAR,IND,46,,GEN,Chennai Metro
Harbour,18,J M NIRAIMOZHI,IND,34,,GEN,Chennai Metro
Harbour,18,A NEPOLIAN,IND,30,,GEN,Chennai Metro
Harbour,18,J SHANMUGAPRIYAN,IND,28,,GEN,Chennai Metro
Harbour,18,V JAGADEESAN,IND,26,,GEN,Chennai Metro
Harbour,18,D KABILAN,IND,22,,GEN,Chennai Metro
Harbour,18,R DINESH,IND,20,,GEN,Chennai Metro
Harbour,18,M KALAIVENTHAN,IND,18,,GEN,Chennai Metro
Harbour,18,S VEERABATHRAN,IND,16,,GEN,Chennai Metro
Harbour,18,I VINOD,IND,10,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,UDHAYANIDHI STALIN,DMK,62992,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,SELVAM. D,TVK,55852,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,AADIRAJARAM,AIADMK,16507,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,AYSHA,NTK,2971,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,NOTA,NOTA,643,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,MOHAMMED YASSER,Bahujan Samaj Party,244,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,AGNI AALVAR,IND,243,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,MIRZA SAFDER ALI,IND,185,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,RAJESHKUMAR. K,IND,154,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,IRFAN BASHA,Tamizhaga Vaazhvurimai Katchi,145,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,RAJASEKAR. S,IND,115,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,SYEED LAYAK BHASHA,IND,83,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,AYISHA,IND,72,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,BHARATHKUMAR. G,IND,69,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,MOHAMED MEERA. A,IND,68,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,SELVAM. K,IND,43,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,SAAMY. S.K. DR,IND,40,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,MOHAMED DHARIK. I,IND,38,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,SELVAM. K,IND,37,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,VIJAYA KUMAR. B,IND,34,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,KUMAR. M,IND,33,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,SELVAM ( ALIAS ) HARINARAYANAN,IND,33,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,ATHIMULAM,IND,30,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,MILANY. P,IND,30,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,SEENIVASAN. L,IND,29,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,SELVAM ( ALIAS ) VENKATESH,IND,26,,GEN,Chennai Metro
Chepauk-Thiruvallikeni,19,ARUMUGAM. C,IND,25,,GEN,Chennai Metro
Thousand Lights,20,PRABHAKAR.J.C.D,TVK,58965,,GEN,Chennai Metro
Thousand Lights,20,EZHILAN NAGANATHAN,DMK,43824,,GEN,Chennai Metro
Thousand Lights,20,VALARMATHI.B,AIADMK,23320,,GEN,Chennai Metro
Thousand Lights,20,KALANCHIYAM.MU,NTK,3717,,GEN,Chennai Metro
Thousand Lights,20,NOTA,NOTA,815,,GEN,Chennai Metro
Thousand Lights,20,VALARMATHI.E,IND,245,,GEN,Chennai Metro
Thousand Lights,20,MOHAMED GHOUSE.H,Tamizhaga Vaazhvurimai Katchi,203,,GEN,Chennai Metro
Thousand Lights,20,SATHYA.A,IND,165,,GEN,Chennai Metro
Thousand Lights,20,VALARMATHY.D,IND,102,,GEN,Chennai Metro
Thousand Lights,20,VIJAY.D,IND,83,,GEN,Chennai Metro
Thousand Lights,20,PRABHAKARAN.B,IND,64,,GEN,Chennai Metro
Thousand Lights,20,PRABHAKARAN.V,IND,63,,GEN,Chennai Metro
Thousand Lights,20,KARTHIKEYAN.S,IND,61,,GEN,Chennai Metro
Thousand Lights,20,SUNDARA RAJU.A,IND,48,,GEN,Chennai Metro
Thousand Lights,20,SHANKAR.V,IND,42,,GEN,Chennai Metro
Thousand Lights,20,PRABHAKARAN.T,IND,36,,GEN,Chennai Metro
Thousand Lights,20,MUNIYAN.E,IND,28,,GEN,Chennai Metro
Thousand Lights,20,DHANASEKARAN.V,IND,23,,GEN,Chennai Metro
Thousand Lights,20,PACHAIYAPPAN.E,IND,20,,GEN,Chennai Metro
Anna Nagar,21,V.K.RAMKUMAR,TVK,71375,,GEN,Chennai Metro
Anna Nagar,21,N.CHITRARASU,DMK,50012,,GEN,Chennai Metro
Anna Nagar,21,S.GOKULA INDIRA,AIADMK,34382,,GEN,Chennai Metro
Anna Nagar,21,S.SHANKAR,NTK,4839,,GEN,Chennai Metro
Anna Nagar,21,NOTA,NOTA,963,,GEN,Chennai Metro
Anna Nagar,21,S VINESH KUMAR,IND,289,,GEN,Chennai Metro
Anna Nagar,21,S.DHAYALAN,Thamizhaga Munnetra Congress,186,,GEN,Chennai Metro
Anna Nagar,21,E.V.S.RAJAKUMAR NAIDU,Tamil Telugu National Party,134,,GEN,Chennai Metro
Anna Nagar,21,T S HABEEB MOHAMMAD,IND,131,,GEN,Chennai Metro
Anna Nagar,21,L NARENDRAN,IND,129,,GEN,Chennai Metro
Anna Nagar,21,B.ANAND,Thakkam Katchi,127,,GEN,Chennai Metro
Anna Nagar,21,J NAGARAJ,IND,126,,GEN,Chennai Metro
Anna Nagar,21,MOHAMMED BILAL FATHICK,IND,101,,GEN,Chennai Metro
Anna Nagar,21,JANARTHANAN P,IND,71,,GEN,Chennai Metro
Anna Nagar,21,RAJENDIRAN NAIDU,IND,70,,GEN,Chennai Metro
Anna Nagar,21,G.SIVA KUMAR,IND,58,,GEN,Chennai Metro
Anna Nagar,21,M HARISHANKAR,IND,57,,GEN,Chennai Metro
Anna Nagar,21,L KASINATHAN,IND,50,,GEN,Chennai Metro
Anna Nagar,21,S SATHISH KUMAR,IND,50,,GEN,Chennai Metro
Anna Nagar,21,G OMPRAKASH,IND,41,,GEN,Chennai Metro
Anna Nagar,21,M SELVAMUTHUKUMAR,IND,36,,GEN,Chennai Metro
Anna Nagar,21,RAMAMOORTHY E,IND,35,,GEN,Chennai Metro
Anna Nagar,21,S ANSAR ALI,IND,27,,GEN,Chennai Metro
Anna Nagar,21,M MANOHARAN,IND,27,,GEN,Chennai Metro
Anna Nagar,21,N.P.RAJHA,Naam Indiar Party,23,,GEN,Chennai Metro
Virugampakkam,22,SABARINATHAN.R,TVK,76092,,GEN,Chennai Metro
Virugampakkam,22,PRABHAKARA RAJA.A.M.V,DMK,49006,,GEN,Chennai Metro
Virugampakkam,22,VIRUGAI V.N.RAVI,AIADMK,38767,,GEN,Chennai Metro
Virugampakkam,22,SANTHOSH,NTK,6056,,GEN,Chennai Metro
Virugampakkam,22,NOTA,NOTA,1030,,GEN,Chennai Metro
Virugampakkam,22,JAGADISH.S,Republican Party of India (Athawale),462,,GEN,Chennai Metro
Virugampakkam,22,SURESHBABU.T.M,Tamil Telugu National Party,155,,GEN,Chennai Metro
Virugampakkam,22,SABARINATHAN.P,IND,124,,GEN,Chennai Metro
Virugampakkam,22,DINESHKUMAR.N,IND,122,,GEN,Chennai Metro
Virugampakkam,22,RAVIKUMAR,IND,107,,GEN,Chennai Metro
Virugampakkam,22,MUTHURAJ.T,Tamizhaga Vaazhvurimai Katchi,101,,GEN,Chennai Metro
Virugampakkam,22,SRINIVASAN.M,IND,101,,GEN,Chennai Metro
Virugampakkam,22,RANGARAJ.G,IND,91,,GEN,Chennai Metro
Virugampakkam,22,CHANDRA SEKAR.K,IND,88,,GEN,Chennai Metro
Virugampakkam,22,GOPINATH.G,IND,82,,GEN,Chennai Metro
Virugampakkam,22,SANKAR.E,IND,66,,GEN,Chennai Metro
Virugampakkam,22,KUMAR.S,IND,63,,GEN,Chennai Metro
Virugampakkam,22,EZHILRAJ.D,IND,52,,GEN,Chennai Metro
Virugampakkam,22,LUKMANBABU.S,IND,50,,GEN,Chennai Metro
Virugampakkam,22,ROY GEORGE,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,43,,GEN,Chennai Metro
Virugampakkam,22,KARTHICK.M,IND,41,,GEN,Chennai Metro
Virugampakkam,22,BALAMURUGAN.P,Naam Indiar Party,40,,GEN,Chennai Metro
Virugampakkam,22,ALEX PANDIAN.K,IND,36,,GEN,Chennai Metro
Virugampakkam,22,ESAKKIMUTHUNADAR.P,IND,36,,GEN,Chennai Metro
Virugampakkam,22,VENKATESAN.C,IND,20,,GEN,Chennai Metro
Saidapet,23,ARUL PRAKASAM. M,TVK,81205,,GEN,Chennai Metro
Saidapet,23,SUBRAMANIAN. MA,DMK,52691,,GEN,Chennai Metro
Saidapet,23,SENTHAMIZHAN. G,AMMK,17839,,GEN,Chennai Metro
Saidapet,23,SRIVIDYA. G,NTK,5918,,GEN,Chennai Metro
Saidapet,23,NOTA,NOTA,924,,GEN,Chennai Metro
Saidapet,23,KUMARAN. G.P,Bahujan Samaj Party,571,,GEN,Chennai Metro
Saidapet,23,RAJA. R,IND,258,,GEN,Chennai Metro
Saidapet,23,YOGAPRAKASH. B,IND,158,,GEN,Chennai Metro
Saidapet,23,VALARMATHI. P,IND,139,,GEN,Chennai Metro
Saidapet,23,SOUNDARARAJAN. N,Naam Indiar Party,132,,GEN,Chennai Metro
Saidapet,23,PARTHIBAN. S,MGR Makkal Katchi,131,,GEN,Chennai Metro
Saidapet,23,GINGSTON. M,IND,119,,GEN,Chennai Metro
Saidapet,23,PRASAD. N,IND,93,,GEN,Chennai Metro
Saidapet,23,PRITHVIRAJ. A,IND,93,,GEN,Chennai Metro
Saidapet,23,ANAND. S,IND,66,,GEN,Chennai Metro
Saidapet,23,KANDHASAMY. R (ALIAS) BABU,IND,64,,GEN,Chennai Metro
Thiyagarayanagar,24,ANAND N,TVK,51632,,GEN,Chennai Metro
Thiyagarayanagar,24,SATHIYANARAYANAN B,AIADMK,38605,,GEN,Chennai Metro
Thiyagarayanagar,24,RAJA ANBAZHAGAN,DMK,37017,,GEN,Chennai Metro
Thiyagarayanagar,24,ANUSHA V,NTK,4554,,GEN,Chennai Metro
Thiyagarayanagar,24,NOTA,NOTA,878,,GEN,Chennai Metro
Thiyagarayanagar,24,PADMINI NARASIMHAN,IND,124,,GEN,Chennai Metro
Thiyagarayanagar,24,ABUKITHER M,IND,123,,GEN,Chennai Metro
Thiyagarayanagar,24,RAVI M L,Desiya Makkal Sakthi Katchi,108,,GEN,Chennai Metro
Thiyagarayanagar,24,MYTHILI C,IND,86,,GEN,Chennai Metro
Thiyagarayanagar,24,BADRI S,IND,79,,GEN,Chennai Metro
Thiyagarayanagar,24,MANIKANDAN N,IND,79,,GEN,Chennai Metro
Thiyagarayanagar,24,RAMACHANDRAN O N,IND,74,,GEN,Chennai Metro
Thiyagarayanagar,24,VETRIVEL K,IND,68,,GEN,Chennai Metro
Thiyagarayanagar,24,RAJESH E,IND,67,,GEN,Chennai Metro
Thiyagarayanagar,24,MOORTHY N,IND,64,,GEN,Chennai Metro
Thiyagarayanagar,24,PRASATH D,IND,45,,GEN,Chennai Metro
Thiyagarayanagar,24,GNANASEKARAN G,IND,44,,GEN,Chennai Metro
Thiyagarayanagar,24,EASAN NATARAJAN T,IND,41,,GEN,Chennai Metro
Thiyagarayanagar,24,MANIKANDAN T,IND,36,,GEN,Chennai Metro
Thiyagarayanagar,24,SATHISH KUMAR B,IND,31,,GEN,Chennai Metro
Thiyagarayanagar,24,RAMKUMAR L,IND,31,,GEN,Chennai Metro
Thiyagarayanagar,24,ARAVIND GOSH Y T,IND,30,,GEN,Chennai Metro
Thiyagarayanagar,24,BALAJI S,IND,29,,GEN,Chennai Metro
Thiyagarayanagar,24,JAYAVEL,IND,23,,GEN,Chennai Metro
Thiyagarayanagar,24,KUMAR SRI SRI B,IND,22,,GEN,Chennai Metro
Thiyagarayanagar,24,JOTHIRAJ G M,IND,21,,GEN,Chennai Metro
Thiyagarayanagar,24,THENNARASU P,IND,17,,GEN,Chennai Metro
Mylapore,25,VENKATARAMANAN. P,TVK,70070,,GEN,Chennai Metro
Mylapore,25,VELU. DHA,DMK,41098,,GEN,Chennai Metro
Mylapore,25,DR. TAMILISAI SOUNDARARAJAN,BJP,32328,,GEN,Chennai Metro
Mylapore,25,ARUN. R.L,NTK,4499,,GEN,Chennai Metro
Mylapore,25,NOTA,NOTA,770,,GEN,Chennai Metro
Mylapore,25,BALAJI. V,Bahujan Samaj Party,267,,GEN,Chennai Metro
Mylapore,25,MOHANRAJ. J,Jebamani Janata,265,,GEN,Chennai Metro
Mylapore,25,VIJAYALAKSHMI. P,IND,227,,GEN,Chennai Metro
Mylapore,25,DEVENDRAN. R,Tamizhaga Murpokku Makkal Katchi,145,,GEN,Chennai Metro
Mylapore,25,VIJAYA KRISHNA. V,IND,142,,GEN,Chennai Metro
Mylapore,25,MOORTHY. S,Thamizhaga Dravidar Katchi,120,,GEN,Chennai Metro
Mylapore,25,VINU PRADHA. A,IND,109,,GEN,Chennai Metro
Mylapore,25,VENKATARAMAN. B,IND,107,,GEN,Chennai Metro
Mylapore,25,NAGARAJAN. S,All India Jananayaka Makkal Kazhagam,88,,GEN,Chennai Metro
Mylapore,25,SELVAMUTHU. S,IND,79,,GEN,Chennai Metro
Mylapore,25,ROMANRAJ. A,IND,74,,GEN,Chennai Metro
Mylapore,25,PARTHIPAN. G,IND,64,,GEN,Chennai Metro
Mylapore,25,JAYAGOPI. M,IND,52,,GEN,Chennai Metro
Mylapore,25,VELU. K,IND,50,,GEN,Chennai Metro
Mylapore,25,RADHAKRISHNAN. G,IND,40,,GEN,Chennai Metro
Velachery,26,KUMAR. R,TVK,80430,,GEN,Chennai Metro
Velachery,26,ASHOK. M.K,AIADMK,47125,,GEN,Chennai Metro
Velachery,26,AASSAN MAULAANA J.M.H,INC,45928,,GEN,Chennai Metro
Velachery,26,KEERTHANA. M,NTK,7697,,GEN,Chennai Metro
Velachery,26,NOTA,NOTA,1336,,GEN,Chennai Metro
Velachery,26,MOHANRAJ. K,Bahujan Samaj Party,239,,GEN,Chennai Metro
Velachery,26,KALA PETHACHI,IND,233,,GEN,Chennai Metro
Velachery,26,KANCHANA. R,Tamizhaga Murpokku Makkal Katchi,205,,GEN,Chennai Metro
Velachery,26,RADHAKRISHNAN. D.R,IND,143,,GEN,Chennai Metro
Velachery,26,SURESH K,IND,137,,GEN,Chennai Metro
Velachery,26,MANI. M,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,133,,GEN,Chennai Metro
Velachery,26,POYYAMOZHI. M,Proutist Sarva Samaj,130,,GEN,Chennai Metro
Velachery,26,DIWAKAR. R,IND,130,,GEN,Chennai Metro
Velachery,26,SARABESHWAR SISU. P,IND,129,,GEN,Chennai Metro
Velachery,26,ROKESH KUMAR. V,Tamizhaga Vaazhvurimai Katchi,117,,GEN,Chennai Metro
Velachery,26,ASHOK. M,IND,88,,GEN,Chennai Metro
Velachery,26,KANNAN. K,IND,85,,GEN,Chennai Metro
Velachery,26,JANAGARAJ RAVI GUNASEELAN,IND,77,,GEN,Chennai Metro
Velachery,26,VIGNESH. M,IND,70,,GEN,Chennai Metro
Velachery,26,VIGNESH. R,IND,66,,GEN,Chennai Metro
Velachery,26,AZARUTHEEN. M,IND,63,,GEN,Chennai Metro
Velachery,26,RAJASEKAR. S,IND,61,,GEN,Chennai Metro
Velachery,26,MOHAMED YASEEN. I,Thakkam Katchi,51,,GEN,Chennai Metro
Velachery,26,BHASKAR. G,IND,47,,GEN,Chennai Metro
Velachery,26,MOHAN. R,IND,32,,GEN,Chennai Metro
Velachery,26,DEEPAK RAVI,IND,27,,GEN,Chennai Metro
Velachery,26,AHAMMED NAZEER KHAN,IND,24,,GEN,Chennai Metro
Velachery,26,RITISH,IND,12,,GEN,Chennai Metro
Shozhinganallur,27,ECR P SARAVANAN,TVK,220382,,GEN,Chennai Metro
Shozhinganallur,27,S. ARAVIND RAMESH,DMK,123602,,GEN,Chennai Metro
Shozhinganallur,27,K.P.KANDAN,AIADMK,74112,,GEN,Chennai Metro
Shozhinganallur,27,R JAYALAKSHMI,NTK,21919,,GEN,Chennai Metro
Shozhinganallur,27,NOTA,NOTA,2079,,GEN,Chennai Metro
Shozhinganallur,27,N.PRASHANTHA RAO,IND,527,,GEN,Chennai Metro
Shozhinganallur,27,S.PUSHNA KUMAR,Bahujan Samaj Party,524,,GEN,Chennai Metro
Shozhinganallur,27,M. CHRISTHU DASS,Dravida Jananayaga Makkal Katchi,486,,GEN,Chennai Metro
Shozhinganallur,27,G SURESH KUMAR,IND,414,,GEN,Chennai Metro
Shozhinganallur,27,M.G.RAMU,Jebamani Janata,321,,GEN,Chennai Metro
Shozhinganallur,27,RAMANATHAN M,IND,263,,GEN,Chennai Metro
Shozhinganallur,27,E. VIJAY,IND,257,,GEN,Chennai Metro
Shozhinganallur,27,D. SRINIVASAN,IND,254,,GEN,Chennai Metro
Shozhinganallur,27,K. VISHWANATHAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,251,,GEN,Chennai Metro
Shozhinganallur,27,S. KARTHIK,IND,214,,GEN,Chennai Metro
Shozhinganallur,27,R RAVICHANDRAN,IND,189,,GEN,Chennai Metro
Shozhinganallur,27,CHANDRASEKARAN,IND,177,,GEN,Chennai Metro
Shozhinganallur,27,RAJESH,IND,160,,GEN,Chennai Metro
Shozhinganallur,27,E. MURALI B.A,IND,156,,GEN,Chennai Metro
Shozhinganallur,27,S.GOVINDHAN,IND,149,,GEN,Chennai Metro
Shozhinganallur,27,M. ALEXANDAR,Naam Indiar Party,123,,GEN,Chennai Metro
Shozhinganallur,27,JAIKUMAR BALACHANDRAN,IND,123,,GEN,Chennai Metro
Shozhinganallur,27,P.CHANDRA KANTH,IND,115,,GEN,Chennai Metro
Shozhinganallur,27,R.YOGESHWARAN,IND,115,,GEN,Chennai Metro
Shozhinganallur,27,FARMER JAYARAMAN S K J,IND,115,,GEN,Chennai Metro
Shozhinganallur,27,V. KANDHAN,IND,103,,GEN,Chennai Metro
Shozhinganallur,27,A.MOHAMMED GANI,IND,98,,GEN,Chennai Metro
Shozhinganallur,27,MUTHARASAN,IND,67,,GEN,Chennai Metro
Alandur,28,M.HARISH,TVK,112205,,GEN,Chennai Metro
Alandur,28,T.M.ANBARASAN,DMK,82596,,GEN,Chennai Metro
Alandur,28,S.SARAVANAN,AIADMK,52243,,GEN,Chennai Metro
Alandur,28,Y.G.MAHALAKSHMI,NTK,10405,,GEN,Chennai Metro
Alandur,28,NOTA,NOTA,1263,,GEN,Chennai Metro
Alandur,28,M.HARISH,IND,853,,GEN,Chennai Metro
Alandur,28,N.HARI KRISHNAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,317,,GEN,Chennai Metro
Alandur,28,J.AGNI SELVARASU,Naadaalum Makkal Katchi,233,,GEN,Chennai Metro
Alandur,28,SENKODI VIJAYALAKSHMI,IND,233,,GEN,Chennai Metro
Alandur,28,R.SURESH,IND,168,,GEN,Chennai Metro
Alandur,28,R.SARAVANAN,IND,150,,GEN,Chennai Metro
Alandur,28,V.ANBARASAN,IND,120,,GEN,Chennai Metro
Alandur,28,MAHESH KUMAR,IND,105,,GEN,Chennai Metro
Alandur,28,A.VELUSAMY,Puthiya Tamilagam,93,,GEN,Chennai Metro
Alandur,28,S.ROYAPPAN,Tamizhaga Vaazhvurimai Katchi,89,,GEN,Chennai Metro
Alandur,28,A.SARAVANAN,IND,78,,GEN,Chennai Metro
Alandur,28,ARAVIND CHANDRASEKAR,Indhu Dravida Makkal Katchi,77,,GEN,Chennai Metro
Alandur,28,S.SARAVANAN,IND,76,,GEN,Chennai Metro
Alandur,28,R.SELVAKUMAR,IND,69,,GEN,Chennai Metro
Alandur,28,B. KALYANARAMKUMAR,Naam Indiar Party,60,,GEN,Chennai Metro
Alandur,28,K.VELAYUDHAM,IND,51,,GEN,Chennai Metro
Alandur,28,D.SARAVANAN,IND,50,,GEN,Chennai Metro
Alandur,28,G.DANIEL ANTONYRAJ,IND,19,,GEN,Chennai Metro
Alandur,28,G.RAMANAN,IND,17,,GEN,Chennai Metro
Sriperumbudur,29,THENNARASU.K,TVK,147611,,SC,Chennai Metro
Sriperumbudur,29,K. SELVAPERUNTHAGAI,INC,93365,,SC,Chennai Metro
Sriperumbudur,29,K. PALANI,AIADMK,73182,,SC,Chennai Metro
Sriperumbudur,29,M. SINDHU EZHILARASAN,NTK,13150,,SC,Chennai Metro
Sriperumbudur,29,NOTA,NOTA,1161,,SC,Chennai Metro
Sriperumbudur,29,M.TAMILARASAN,Communist Party of India (Marxist-Leninist) (Liberation),511,,SC,Chennai Metro
